algorithm,collision_count,discovered_edges,discovery_rate,empty_scan_ratio,env_protocol,episode,episode_cumulative_reward,idle_actions,lambda2,lcc_ratio,new_edges_count,reward_mean,reward_sum,rx_actions,scan_actions,seed,sense_actions,slot,training_step,true_edges,tx_actions,run,network,reward_version,node_count,beam_count,azimuth_cells,elevation_cells,slot_duration_ms
isac_mappo,224,36,0.8,0.8246753246753247,isac_structured_marl,12,-40.46499904990196,321,5.519780603804267,1.0,0,-0.0520000047981739,-0.5200000405311584,778,1694,20260717,795,280,3881,45,916,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,228,36,0.8,0.8197674418604651,isac_structured_marl,12,-41.99499902129173,331,5.519780603804267,1.0,0,-0.0219999998807907,-0.2199999988079071,790,1720,20260717,809,285,3886,45,930,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,230,36,0.8,0.8153230417381361,isac_structured_marl,12,-43.75499896705151,337,5.519780603804267,1.0,0,-0.050000000745058,-0.5,807,1749,20260717,824,290,3891,45,942,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,236,36,0.8,0.8106741573033708,isac_structured_marl,12,-45.54499898850918,343,5.519780603804267,1.0,0,-0.0410000048577785,-0.4100000560283661,822,1780,20260717,837,295,3896,45,958,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,0,0,0.0,1.0,isac_structured_marl,13,-0.5149999856948853,1,0.0,0.1,0,-0.0515000000596046,-0.5149999856948853,2,7,20260718,2,0,3901,45,5,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,0,0,0.0,0.9591836734693876,isac_structured_marl,13,-3.42999991774559,2,0.0,0.1,0,-0.0639999955892562,-0.6399999856948853,22,49,20260718,9,5,3906,45,27,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,0,0,0.0,0.9733333333333334,isac_structured_marl,13,-5.43999981880188,4,0.0,0.1,0,-0.0394999980926513,-0.3949999809265136,30,75,20260718,31,10,3911,45,45,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,0,0,0.0,0.9818181818181818,isac_structured_marl,13,-7.9499997198581696,6,0.0,0.1,0,-0.0434999987483024,-0.4349999725818634,46,110,20260718,44,15,3916,45,64,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,0,2,0.0444444444444444,0.9793103448275862,isac_structured_marl,13,-6.384999662637711,7,0.0,0.2,1,0.1540000140666961,1.540000081062317,62,145,20260718,58,20,3921,45,83,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,0,4,0.0888888888888888,0.9827586206896552,isac_structured_marl,13,-4.484999448060989,11,-3.777187318193162e-17,0.4,0,-0.0515000000596046,-0.5149999856948853,79,174,20260718,75,25,3926,45,95,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,2,5,0.1111111111111111,0.9805825242718448,isac_structured_marl,13,-4.73999947309494,12,-1.1338029710448834e-16,0.6,0,-0.0479999966919422,-0.4799999594688415,93,206,20260718,92,30,3931,45,113,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,4,5,0.1111111111111111,0.9783549783549784,isac_structured_marl,13,-6.549999430775642,18,-1.1338029710448834e-16,0.6,0,-0.0234999991953372,-0.2349999994039535,106,231,20260718,111,35,3936,45,125,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,8,7,0.1555555555555555,0.9771863117870724,isac_structured_marl,13,-4.7449998408555984,23,-2.1417766100346003e-16,0.8,0,-0.0659999996423721,-0.6600000262260437,120,263,20260718,124,40,3941,45,143,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,8,9,0.2,0.9791666666666666,isac_structured_marl,13,-2.5349998623132706,25,6.474249536904706e-16,0.9,1,0.1599999964237213,1.600000023841858,131,288,20260718,147,45,3946,45,157,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,10,9,0.2,0.9780564263322884,isac_structured_marl,13,-4.614999786019325,29,6.474249536904706e-16,0.9,0,-0.0394999980926513,-0.3949999809265136,146,319,20260718,162,50,3951,45,173,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,10,9,0.2,0.9799426934097422,isac_structured_marl,13,-6.659999743103981,36,6.474249536904706e-16,0.9,0,-0.0515000000596046,-0.5149999856948853,161,349,20260718,175,55,3956,45,188,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,10,11,0.2444444444444444,0.978891820580475,isac_structured_marl,13,-4.7199996560812,44,4.007736832018469e-16,0.9,2,0.3555000126361847,3.555000066757202,174,379,20260718,187,60,3961,45,205,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,14,11,0.2444444444444444,0.9777227722772276,isac_structured_marl,13,-6.549999535083771,50,4.007736832018469e-16,0.9,0,-0.0284999962896108,-0.2849999666213989,182,404,20260718,206,65,3966,45,222,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,18,12,0.2666666666666666,0.9772209567198178,isac_structured_marl,13,-6.894999563694,53,2.0511821527016947e-16,0.9,1,0.1519999951124191,1.5199999809265137,196,439,20260718,218,70,3971,45,243,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,29,15,0.3333333333333333,0.9788583509513742,isac_structured_marl,13,-3.144999861717224,59,0.5498336154882777,1.0,1,0.1444999873638153,1.444999933242798,215,473,20260718,228,75,3976,45,258,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,33,17,0.3777777777777777,0.9742063492063492,isac_structured_marl,13,-1.059999704360962,64,1.1101439124507846,1.0,0,-0.0520000047981739,-0.5200000405311584,229,504,20260718,242,80,3981,45,275,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,33,19,0.4222222222222222,0.9720670391061452,isac_structured_marl,13,0.7850001752376556,69,1.5129525918772937,1.0,0,-0.0434999987483024,-0.4349999725818634,243,537,20260718,254,85,3986,45,294,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,35,20,0.4444444444444444,0.9698581560283688,isac_structured_marl,13,0.990000069141388,78,1.5921491149056686,1.0,0,-0.0364999994635582,-0.3650000095367431,253,564,20260718,268,90,3991,45,311,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,39,22,0.4888888888888889,0.9662731871838112,isac_structured_marl,13,2.980000287294388,84,1.671083078174274,1.0,1,0.1755000054836273,1.755000114440918,267,593,20260718,283,95,3996,45,326,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,45,23,0.5111111111111111,0.9584,isac_structured_marl,13,3.06500044465065,93,2.2128430617743025,1.0,1,0.1610000133514404,1.6100001335144043,284,625,20260718,292,100,4001,45,341,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,47,23,0.5111111111111111,0.9541984732824428,isac_structured_marl,13,1.1350004076957705,103,2.2128430617743025,1.0,0,-0.0409999974071979,-0.4099999666213989,297,655,20260718,302,105,4006,45,358,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,57,23,0.5111111111111111,0.9522431259044862,isac_structured_marl,13,-1.1799995601177216,108,2.2128430617743025,1.0,0,-0.0419999994337558,-0.4199999868869781,317,691,20260718,311,110,4011,45,374,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,61,25,0.5555555555555556,0.9498607242339832,isac_structured_marl,13,1.09500053524971,115,2.6243546289775246,1.0,1,0.1750000119209289,1.7500001192092896,333,718,20260718,327,115,4016,45,385,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,76,25,0.5555555555555556,0.9455511288180612,isac_structured_marl,13,-1.2049994617700577,119,2.6243546289775246,1.0,0,-0.0519999973475933,-0.5199999809265137,353,753,20260718,338,120,4021,45,400,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,78,26,0.5777777777777777,0.9413265306122448,isac_structured_marl,13,-1.1999994963407516,124,2.728190101481606,1.0,0,-0.0359999984502792,-0.3599999845027923,370,784,20260718,352,125,4026,45,414,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,80,27,0.6,0.938875305623472,isac_structured_marl,13,-1.4399995654821396,128,2.7305978439561644,1.0,0,-0.0540000014007091,-0.5400000214576721,386,818,20260718,364,130,4031,45,432,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,83,27,0.6,0.9394299287410928,isac_structured_marl,13,-3.1749995797872543,137,2.7305978439561644,1.0,0,-0.0410000011324882,-0.4099999964237213,393,842,20260718,381,135,4036,45,449,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,85,27,0.6,0.9387990762124712,isac_structured_marl,13,-4.7949996292591095,149,2.7305978439561644,1.0,0,-0.0415000021457672,-0.4150000214576721,403,866,20260718,395,140,4041,45,463,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,91,27,0.6,0.9362416107382552,isac_structured_marl,13,-6.729999601840973,156,2.7305978439561644,1.0,0,-0.0384999960660934,-0.3849999606609344,420,894,20260718,410,145,4046,45,474,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,93,28,0.6222222222222222,0.935064935064935,isac_structured_marl,13,-6.574999660253525,163,2.73631950743954,1.0,0,-0.0370000004768371,-0.3700000047683716,430,924,20260718,423,150,4051,45,494,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,101,28,0.6222222222222222,0.9340314136125656,isac_structured_marl,13,-8.714999616146088,167,2.73631950743954,1.0,0,-0.0420000031590461,-0.4200000166893005,444,955,20260718,438,155,4056,45,511,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,104,28,0.6222222222222222,0.9348268839103868,isac_structured_marl,13,-10.579999536275864,170,2.73631950743954,1.0,0,-0.0399999991059303,-0.3999999761581421,458,982,20260718,458,160,4061,45,524,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,104,30,0.6666666666666666,0.9327398615232444,isac_structured_marl,13,-8.494999557733536,175,2.9219435145575376,1.0,1,0.1545000076293945,1.545000076293945,475,1011,20260718,474,165,4066,45,536,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,104,30,0.6666666666666666,0.9328859060402684,isac_structured_marl,13,-10.549999594688416,180,2.9219435145575376,1.0,0,-0.0519999973475933,-0.5199999809265137,489,1043,20260718,487,170,4071,45,554,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,106,30,0.6666666666666666,0.9316479400749064,isac_structured_marl,13,-12.2349995970726,187,2.9219435145575376,1.0,0,-0.0289999954402446,-0.2899999618530273,504,1068,20260718,505,175,4076,45,564,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,110,30,0.6666666666666666,0.9288969917958068,isac_structured_marl,13,-14.154999524354936,199,2.9219435145575376,1.0,0,-0.0350000001490116,-0.3499999940395355,515,1097,20260718,514,180,4081,45,582,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,114,30,0.6666666666666666,0.928,isac_structured_marl,13,-16.10999947786331,204,2.9219435145575376,1.0,0,-0.0370000004768371,-0.3700000047683716,527,1125,20260718,531,185,4086,45,598,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,114,31,0.6888888888888889,0.9271465741543798,isac_structured_marl,13,-16.024999350309372,209,2.9219435145575394,1.0,0,-0.0474999994039535,-0.4749999940395355,538,1153,20260718,548,190,4091,45,615,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,114,31,0.6888888888888889,0.9267461669505964,isac_structured_marl,13,-17.579999327659607,218,2.9219435145575394,1.0,0,-0.032999999821186,-0.3299999833106994,546,1174,20260718,568,195,4096,45,628,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,116,31,0.6888888888888889,0.9260797342192691,isac_structured_marl,13,-19.44499935209751,225,2.9219435145575394,1.0,0,-0.0540000014007091,-0.5400000214576721,565,1204,20260718,581,200,4101,45,639,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,120,31,0.6888888888888889,0.9271255060728744,isac_structured_marl,13,-21.449999317526817,232,2.9219435145575394,1.0,0,-0.0389999970793724,-0.3899999856948852,577,1235,20260718,593,205,4106,45,658,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,122,31,0.6888888888888889,0.9227129337539433,isac_structured_marl,13,-23.59499923884869,239,2.9219435145575394,1.0,0,-0.0354999974370002,-0.3549999892711639,593,1268,20260718,603,210,4111,45,675,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,124,31,0.6888888888888889,0.9145496535796768,isac_structured_marl,13,-25.54999928176403,244,2.9219435145575394,1.0,0,-0.0414999984204769,-0.4149999916553497,605,1299,20260718,617,215,4116,45,694,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,130,32,0.7111111111111111,0.9084084084084084,isac_structured_marl,13,-25.53999935090542,250,3.7856802566224697,1.0,0,-0.0435000024735927,-0.4350000321865082,618,1332,20260718,628,220,4121,45,714,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,132,33,0.7333333333333333,0.9046563192904656,isac_structured_marl,13,-25.05999943614006,258,4.442387585041646,1.0,0,-0.0410000011324882,-0.4100000262260437,631,1353,20260718,649,225,4126,45,722,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,135,33,0.7333333333333333,0.8953068592057761,isac_structured_marl,13,-26.91499951481819,261,4.442387585041646,1.0,0,-0.0305000003427267,-0.3050000071525574,643,1385,20260718,664,230,4131,45,742,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,137,33,0.7333333333333333,0.8868458274398868,isac_structured_marl,13,-28.79499951004982,265,4.442387585041646,1.0,0,-0.0375000014901161,-0.3750000298023224,656,1414,20260718,681,235,4136,45,758,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,141,35,0.7777777777777778,0.8821898821898821,isac_structured_marl,13,-26.67999956011772,272,4.645182965615053,1.0,0,-0.0480000004172325,-0.4799999892711639,668,1443,20260718,695,240,4141,45,775,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,149,36,0.8,0.8783140720598233,isac_structured_marl,13,-26.52999952435493,278,4.877171796263824,1.0,0,-0.0349999964237213,-0.3499999642372131,681,1471,20260718,711,245,4146,45,790,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,153,36,0.8,0.871419053964024,isac_structured_marl,13,-28.39999958872795,284,4.877171796263824,1.0,0,-0.0230000019073486,-0.2300000190734863,694,1501,20260718,725,250,4151,45,807,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,155,36,0.8,0.8663624511082139,isac_structured_marl,13,-30.42499953508377,289,4.877171796263824,1.0,0,-0.0364999994635582,-0.3649999797344208,707,1534,20260718,737,255,4156,45,827,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,161,36,0.8,0.8574168797953964,isac_structured_marl,13,-32.28999948501587,292,4.877171796263824,1.0,0,-0.033500000834465,-0.3350000083446502,725,1564,20260718,754,260,4161,45,839,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,171,36,0.8,0.8515037593984962,isac_structured_marl,13,-34.21499946713448,299,4.877171796263824,1.0,0,-0.0299999974668025,-0.2999999821186065,740,1596,20260718,765,265,4166,45,856,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,179,36,0.8,0.8497536945812808,isac_structured_marl,13,-36.09499949216843,303,4.877171796263824,1.0,0,-0.0435000024735927,-0.4350000321865082,754,1624,20260718,783,270,4171,45,870,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,183,36,0.8,0.841566265060241,isac_structured_marl,13,-38.119999676942825,308,4.877171796263824,1.0,0,-0.0375000014901161,-0.3750000298023224,768,1660,20260718,792,275,4176,45,892,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,185,36,0.8,0.8371954842543078,isac_structured_marl,13,-39.46499964594841,321,4.877171796263824,1.0,0,-0.0299999974668025,-0.2999999821186065,777,1683,20260718,806,280,4181,45,906,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,185,37,0.8222222222222222,0.8336252189141856,isac_structured_marl,13,-39.33499959111214,327,5.000000000000002,1.0,0,-0.0294999983161687,-0.2949999868869781,793,1713,20260718,820,285,4186,45,920,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,187,37,0.8222222222222222,0.8318025258323766,isac_structured_marl,13,-41.27499961853027,331,5.000000000000002,1.0,0,-0.0360000021755695,-0.3600000143051147,811,1742,20260718,837,290,4191,45,931,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,196,38,0.8444444444444444,0.8268471517202481,isac_structured_marl,13,-41.17999976873398,338,5.0,1.0,1,0.1604999899864196,1.6049998998641968,826,1773,20260718,849,295,4196,45,947,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,0,0,0.0,1.0,isac_structured_marl,14,-0.6199999451637268,0,0.0,0.1,0,-0.0619999952614307,-0.6199999451637268,2,9,20260719,1,0,4201,45,7,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,0,0,0.0,1.0,isac_structured_marl,14,-2.9799997806549072,4,0.0,0.1,0,-0.0389999970793724,-0.3899999558925628,22,41,20260719,15,5,4206,45,19,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,2,3,0.0666666666666666,1.0,isac_structured_marl,14,0.8299999237060547,6,0.0,0.4,1,0.1544999927282333,1.5449999570846558,38,73,20260719,31,10,4211,45,35,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,2,4,0.0888888888888888,0.9904761904761904,isac_structured_marl,14,0.5999996960163116,8,0.0,0.4,0,-0.0419999994337558,-0.4199999868869781,55,105,20260719,47,15,4216,45,50,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,2,5,0.1111111111111111,0.9852941176470588,isac_structured_marl,14,0.5199997425079346,12,-3.839971464172696e-17,0.5,0,-0.0339999981224536,-0.3399999737739563,68,136,20260719,62,20,4221,45,68,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,2,6,0.1333333333333333,0.9819277108433736,isac_structured_marl,14,0.5099998414516449,18,0.0,0.7,1,0.1660000085830688,1.6600000858306885,79,166,20260719,76,25,4226,45,87,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,2,7,0.1555555555555555,0.9847715736040608,isac_structured_marl,14,0.3949998617172241,19,-1.1675110465978182e-16,0.8,0,-0.0360000021755695,-0.3600000143051147,91,197,20260719,94,30,4231,45,106,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,6,8,0.1777777777777777,0.9866666666666668,isac_structured_marl,14,0.4199997186660766,24,-1.0648871145371759e-16,0.9,0,-0.0519999973475933,-0.5199999809265137,107,225,20260719,111,35,4236,45,118,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,10,10,0.2222222222222222,0.9845559845559846,isac_structured_marl,14,2.284999817609787,29,0.1472775923675704,1.0,0,-0.050000000745058,-0.5,123,259,20260719,122,40,4241,45,136,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,10,11,0.2444444444444444,0.976027397260274,isac_structured_marl,14,2.169999748468399,34,0.1637468843876637,1.0,0,-0.0440000034868717,-0.4400000274181366,139,292,20260719,134,45,4246,45,153,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
isac_mappo,10,11,0.2444444444444444,0.978125,isac_structured_marl,14,0.1349997520446777,43,0.1637468843876637,1.0,0,-0.0480000004172325,-0.4799999892711639,150,320,20260719,147,50,4251,45,170,train_n10_b10_isac_mappo_300slot,shared,legacy,10,648,36,18,5.0
