path_loss_exponent,sinr_threshold_db,tx_power_w,samples,edge_coverage_rate,edge_coverage_ci95_low,edge_coverage_ci95_high,mid_coverage_rate,mid_coverage_ci95_low,mid_coverage_ci95_high,equal_power_decode_rate,equal_power_decode_ci95_low,equal_power_decode_ci95_high,near_far_capture_rate,near_far_capture_ci95_low,near_far_capture_ci95_high,one_sided_interference_survival_rate,one_sided_interference_survival_ci95_low,one_sided_interference_survival_ci95_high,edge_snr_mean_db,edge_snr_p10_db,edge_snr_p50_db,feasible,calibration_score
2.1,0.0,0.25,20000,0.99805,0.9973355771743122,0.9985731357102019,0.99985,0.9995590363727073,0.999948985182005,0.96635,0.9637599266746452,0.968760961295826,0.99685,0.995972211169275,0.9975369626017738,0.9999,0.9996354263863794,0.9999725759647273,9.376359126169152,5.727431008192698,9.484713507247307,0,0.96245
2.3,0.0,2.0,20000,0.99855,0.9979183363699895,0.9989901844784685,0.99985,0.9995590363727073,0.999948985182005,0.9728,0.9704532025959642,0.9749652081093831,0.99835,0.9976837768002499,0.9988248208626306,0.9999,0.9996354263863794,0.9999725759647273,9.930137741368926,6.281209623392485,10.038492122447085,0,0.9699
2.2,0.0,1.0,20000,0.99945,0.9990153237654903,0.9996928514180666,0.9999,0.9996354263863794,0.9999725759647273,0.97805,0.97592568744867,0.9799907068780883,0.99755,0.996762740834407,0.9981461640861634,0.99995,0.9997168094297738,0.9999911737177268,11.15839841208893,7.50947029411248,11.266752793167088,0,0.9769499999999998
2.1,0.0,0.5,20000,0.9998,0.9994858195143681,0.9999222212439498,0.99995,0.9997168094297738,0.9999911737177268,0.98225,0.9803252571193489,0.9839895241045381,0.99695,0.9960844826976206,0.997624652666217,0.99995,0.9997168094297738,0.9999911737177268,12.386659082808965,8.73773096483251,12.495013463887119,0,0.9818499999999999
2.0,0.0,0.25,20000,0.99985,0.9995590363727073,0.999948985182005,0.99995,0.9997168094297738,0.9999911737177268,0.98565,0.9839060194460038,0.9872074559327019,0.99525,0.9941973537644435,0.9961124345219847,1.0,0.9998079639438954,0.9999999999999999,13.614919753528998,9.965991635552555,13.723274134607149,0,0.98535
2.2,0.0,2.0,20000,0.9999,0.9996354263863794,0.9999725759647273,1.0,0.9998079639438954,0.9999999999999999,0.9888,0.9872447889143671,0.990167476637185,0.9976,0.9968196716746093,0.9981892140423555,0.99995,0.9997168094297738,0.9999911737177268,14.168698368728743,10.519770250752291,14.2770527498069,0,0.9885999999999999
2.1,0.0,1.0,20000,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.9913,0.9899152729373634,0.9924960324339082,0.99695,0.9960844826976206,0.997624652666217,1.0,0.9998079639438954,0.9999999999999999,15.396959039448774,11.74803092147232,15.50531342052693,0,0.9912999999999998
2.0,0.0,0.5,20000,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.99355,0.9923418354439922,0.994568605765027,0.99545,0.994417390611427,0.9962923208605788,1.0,0.9998079639438954,0.9999999999999999,16.625219710168807,12.976291592192366,16.733574091246957,0,0.9935499999999999
2.1,0.0,2.0,20000,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.99605,0.9950803146749463,0.9968291663537923,0.99695,0.9960844826976206,0.997624652666217,1.0,0.9998079639438954,0.9999999999999999,18.40725899608859,14.758330878112133,18.515613377166744,0,0.9960499999999999
2.0,0.0,1.0,20000,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.9965,0.9955807217006262,0.9972285864956619,0.99545,0.994417390611427,0.9962923208605788,1.0,0.9998079639438954,0.9999999999999999,19.63551966680862,15.986591548832179,19.74387404788677,0,0.9964999999999999
2.0,0.0,2.0,20000,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.99855,0.9979183363699895,0.9989901844784685,0.99545,0.994417390611427,0.9962923208605788,1.0,0.9998079639438954,0.9999999999999999,22.645819623448435,18.99689150547199,22.754174004526583,0,0.99855
2.3,5.0,0.5,20000,0.3602,0.3535742851485324,0.36687940813275455,0.9376,0.934163000741594,0.9408689293021033,0.1338,0.12915211888756448,0.13858852831992655,0.9549,0.951935516775018,0.957689768821138,0.90375,0.8995846239603804,0.9077603069243152,3.9095378280893014,0.2606097101128613,4.017892209167461,0,1.0796000000000001
2.1,10.0,0.25,20000,0.4258,0.41896210082314506,0.4326663973275809,0.93715,0.9337018356986786,0.9404302671774691,0.00975,0.008479242922518294,0.011209048430492292,0.5862,0.5793583182402705,0.5930085747436572,0.85425,0.8492917310337291,0.8590722114205207,9.376359126169152,5.727431008192698,9.484713507247307,0,1.1122
2.3,0.0,0.25,20000,0.63955,0.6328696321646325,0.6461767705721086,0.98185,0.9799052375006304,0.9836096973521015,0.7932,0.7875308912202481,0.7987564988364522,0.99795,0.9972203323503435,0.9984884189413819,0.9777,0.9755600158887532,0.9796565128632444,0.8992378714494892,-2.7496902465269506,1.0075922525276488,0,1.1141
2.4,7.5,2.0,20000,0.2641,0.2580359242314046,0.27025467837986555,0.9172,0.9133001396635338,0.9209396254512525,0.03795,0.03538937739910433,0.040688083120341945,0.89045,0.8860462196395078,0.89470381940428,0.835,0.8297915541738061,0.8400797816686036,5.691577114009108,2.0426489960326615,5.79993149508727,0,1.2718
