method,slot,mean_discovery_rate,ci95_low,ci95_high
isac_candidate_pool_random,97,0.48444444444444446,0.45822237288178874,0.5106665160071001
isac_candidate_pool_random,98,0.4915555555555555,0.46507957958291757,0.5180315315281935
isac_candidate_pool_random,99,0.49822222222222223,0.47193850675493276,0.5245059376895117
isac_candidate_pool_random,100,0.5066666666666666,0.4804445951040109,0.5328887382293223
isac_candidate_pool_random,101,0.5124444444444445,0.48577120673552465,0.5391176821533643
isac_candidate_pool_random,102,0.5231111111111111,0.49558637422334517,0.550635847998877
isac_candidate_pool_random,103,0.5324444444444445,0.5048424534624005,0.5600464354264885
isac_candidate_pool_random,104,0.5453333333333333,0.5171140634965098,0.5735526031701569
isac_candidate_pool_random,105,0.5542222222222223,0.5258060751866779,0.5826383692577667
isac_candidate_pool_random,106,0.5604444444444445,0.5318956303677586,0.5889932585211305
isac_candidate_pool_random,107,0.5693333333333334,0.5409859377815741,0.5976807288850926
isac_candidate_pool_random,108,0.5777777777777778,0.5492368303686195,0.6063187251869362
isac_candidate_pool_random,109,0.5857777777777778,0.5574886238992948,0.6140669316562609
isac_candidate_pool_random,110,0.5924444444444446,0.5633763425430794,0.6215125463458097
isac_candidate_pool_random,111,0.6017777777777779,0.5728637866324756,0.6306917689230801
isac_candidate_pool_random,112,0.6137777777777779,0.584122115732259,0.6434334398232967
isac_candidate_pool_random,113,0.6235555555555555,0.5951394085200111,0.6519717025910999
isac_candidate_pool_random,114,0.6311111111111112,0.6021928354594291,0.6600293867627932
isac_candidate_pool_random,115,0.6395555555555557,0.6101252995191164,0.6689858115919949
isac_candidate_pool_random,116,0.6484444444444445,0.6193209878594718,0.6775679010294172
isac_candidate_pool_random,117,0.6595555555555555,0.631357422003803,0.6877536891073079
isac_candidate_pool_random,118,0.6671111111111111,0.6391875413509936,0.6950346808712285
isac_candidate_pool_random,119,0.676,0.6476471418907553,0.7043528581092448
isac_candidate_pool_random,120,0.6884444444444443,0.659647182571863,0.7172417063170256
isac_candidate_pool_random,121,0.699111111111111,0.6693949346958866,0.7288272875263354
isac_candidate_pool_random,122,0.7062222222222222,0.6760129648723695,0.7364314795720749
isac_candidate_pool_random,123,0.716,0.6855863786202284,0.7464136213797715
isac_candidate_pool_random,124,0.7279999999999999,0.6985363487381652,0.7574636512618346
isac_candidate_pool_random,125,0.7377777777777778,0.7088595021260957,0.7666960534294598
isac_candidate_pool_random,126,0.7475555555555556,0.7188317936367987,0.7762793174743126
isac_candidate_pool_random,127,0.7586666666666666,0.7289817753855726,0.7883515579477606
isac_candidate_pool_random,128,0.7671111111111111,0.7370315734209417,0.7971906488012804
isac_candidate_pool_random,129,0.7742222222222221,0.7438068187172484,0.8046376257271959
isac_candidate_pool_random,130,0.7839999999999999,0.7531879978491625,0.8148120021508374
isac_candidate_pool_random,131,0.7902222222222223,0.7590822533837783,0.8213621910606662
isac_candidate_pool_random,132,0.7977777777777777,0.7664372900208919,0.8291182655346635
isac_candidate_pool_random,133,0.8044444444444443,0.7725225644911413,0.8363663243977473
isac_candidate_pool_random,134,0.8097777777777777,0.778662684699274,0.8408928708562814
isac_candidate_pool_random,135,0.8164444444444443,0.7863245182234929,0.8465643706653957
isac_candidate_pool_random,136,0.8239999999999997,0.7936743417117237,0.8543256582882758
isac_candidate_pool_random,137,0.8311111111111109,0.801218529761333,0.8610036924608888
isac_candidate_pool_random,138,0.8373333333333332,0.8072486475937516,0.8674180190729147
isac_candidate_pool_random,139,0.8426666666666668,0.8128560525986689,0.8724772807346647
isac_candidate_pool_random,140,0.8519999999999999,0.8218081773805153,0.8821918226194845
isac_candidate_pool_random,141,0.8577777777777778,0.8284078342938874,0.8871477212616681
isac_candidate_pool_random,142,0.8639999999999999,0.8347187749025099,0.8932812250974899
isac_candidate_pool_random,143,0.8706666666666666,0.8418640275557607,0.8994693057775724
isac_candidate_pool_random,144,0.8786666666666666,0.8501743236623339,0.9071590096709993
isac_candidate_pool_random,145,0.8835555555555554,0.8551080890494273,0.9120030220616836
isac_candidate_pool_random,146,0.888,0.859109584997575,0.9168904150024251
isac_candidate_pool_random,147,0.8964444444444443,0.8682691119182262,0.9246197769706623
isac_candidate_pool_random,148,0.9008888888888887,0.8732518537975122,0.9285259239802652
isac_candidate_pool_random,149,0.907111111111111,0.8807803016680664,0.9334419205541555
isac_candidate_pool_random,150,0.9146666666666667,0.88870098218945,0.9406323511438834
